Date,T_surf,T_sub,T_air,SW_d,SW_u,LW_d,LW_u,SHF,LHF,dH
5/22/2018 17:00,-1.9312,-10.7018,-2.8309,721.4923,531.5684,199.0803,303.5736,-21.0077,-124.6162,-11.2716
5/22/2018 18:00,-1.8468,-10.7,-2.6424,651.118,500.0421,196.3795,303.8634,-17.1338,-113.5107,-11.2628
5/22/2018 19:00,-2.271,-10.7,-2.5168,570.2383,455.8469,195.2458,301.9732,-5.1474,-115.5952,-11.2627
5/22/2018 20:00,-2.9437,-10.7,-2.5483,497.2141,421.4015,190.6622,298.9025,10.6326,-112.5862,-11.2645
5/22/2018 21:00,-4.0333,-10.7018,-3.2176,406.8035,367.1062,188.2291,294.1298,19.6848,-84.7815,-11.2683
5/22/2018 22:00,-5.069,-10.7071,-3.8524,344.6427,309.6756,185.7815,289.642,30.7823,-77.078,-11.2726
5/22/2018 23:00,-6.3789,-10.7121,-4.6513,291.8469,259.0972,184.1896,284.0832,46.1547,-69.5942,-11.274
5/23/2018 0:00,-7.5455,-10.7134,-5.3673,240.4079,211.2883,183.1527,279.2095,65.4546,-71.8264,-11.2716
5/23/2018 1:00,-8.8504,-10.7117,-6.5121,188.9688,163.4794,180.9448,273.8057,73.1609,-61.4974,-11.2661
5/23/2018 2:00,-9.6632,-10.7155,-7.2425,137.5298,115.6706,180.5787,270.507,76.4962,-54.3868,-11.2703
5/23/2018 3:00,-10.2921,-10.7131,-7.7704,90.7593,72.442,180.2557,267.975,85.949,-56.1149,-11.2752
5/23/2018 4:00,-10.8777,-10.718,-8.4059,75.7887,58.5293,179.2468,265.6125,83.3467,-50.35,-11.2699
5/23/2018 5:00,-11.408,-10.717,-9.0909,72.5235,54.5058,178.2699,263.4841,78.2406,-44.9753,-11.2632
5/23/2018 6:00,-11.6217,-10.7161,-9.3848,89.4234,65.2563,177.3991,262.6162,75.6428,-44.2591,-11.2649
5/23/2018 7:00,-11.3888,-10.7161,-9.1402,145.7572,103.2883,178.2912,263.5611,72.0282,-45.5583,-11.266
5/23/2018 8:00,-10.8248,-10.7161,-8.5983,212.9717,146.5199,179.6311,265.834,69.155,-48.6082,-11.2655
5/23/2018 9:00,-10.2543,-10.7088,-8.3943,291.4237,194.4069,180.4017,268.1301,55.3163,-50.8616,-11.2635
5/23/2018 10:00,-9.3244,-10.7111,-7.6021,386.5063,250.2343,182.8853,271.9431,47.1386,-57.516,-11.2645
5/23/2018 11:00,-8.2207,-10.7061,-6.8371,482.4208,309.1062,185.3894,276.5052,34.046,-59.8486,-11.2634
5/23/2018 12:00,-6.6892,-10.7002,-5.7614,570.2335,366.4157,188.69,282.9265,20.0871,-61.8143,-11.2629
5/23/2018 13:00,-5.036,-10.6943,-4.7242,641.7093,416.6205,191.4665,289.9566,6.5539,-65.8113,-11.2613
5/23/2018 14:00,-3.2067,-10.6975,-3.2102,691.4028,456.1726,195.0287,297.897,0.2722,-75.6717,-11.2604
5/23/2018 15:00,-1.6943,-10.6892,-2.5227,716.9489,484.8633,198.8929,304.618,-10.1061,-68.4909,-11.2587
5/23/2018 16:00,-0.1249,-10.682,-1.5149,709.9631,492.7582,205.8516,313.3988,-10.0065,-42.2855,-11.2529
5/23/2018 17:00,0,-10.6782,-0.1774,674.5073,485.8256,210.0624,320.2071,0,0,-11.2504
5/23/2018 18:00,0,-10.6759,-0.6227,627.1279,467.6009,209.1626,319.6002,0,0,-11.2512
5/23/2018 19:00,0,-10.676,-0.6261,568.5143,436.0834,208.99,320.0253,0,0,-11.2547
5/23/2018 20:00,0,-10.6761,-1.517,484.1716,394.8798,211.4876,314.9256,-10.3095,-41.3978,-11.2661
5/23/2018 21:00,-0.6801,-10.6829,-1.8101,404.3992,349.5393,215.3708,309.6304,-8.0657,-37.1354,-11.2629
5/23/2018 22:00,-1.1787,-10.6834,-1.9327,321.1474,281.5831,236.2485,308.007,-3.1055,-17.0246,-11.2631
5/23/2018 23:00,-0.5236,-10.6775,-1.0514,249.9193,218.9556,248.883,312.2891,0,0,-11.264
5/24/2018 0:00,-1.095,-10.6768,-1.7674,202.4936,177.3113,228.3678,308.4028,0,0,-11.2677
5/24/2018 1:00,-5.0972,-10.6852,-3.0332,156.3095,136.7588,205.3945,290.1446,3.5205,-0.3525,-11.2674
5/24/2018 2:00,-6.2259,-10.6849,-5.2651,110.3724,96.4336,235.4225,286.2598,7.6561,-12.0964,-11.2655
5/24/2018 3:00,-6.9498,-10.6931,-5.1111,42.4839,37.0784,243.3857,283.4821,17.5975,-13.3432,-11.2713
5/24/2018 4:00,-7.5248,-10.6906,-5.3021,29.0704,25.3461,253.9122,281.4164,20.6873,-13.0224,-11.2716
5/24/2018 5:00,-7.1703,-10.6902,-5.0627,27.0874,23.5943,265.5996,283.2321,18.243,-11.248,-11.2692
5/24/2018 6:00,-6.83,-10.6847,-4.9366,37.3145,32.4714,268.7958,284.7391,14.8482,-10.1962,-11.2667
5/24/2018 7:00,-6.8679,-10.6758,-5.7484,58.9804,51.2767,268.5607,284.5743,7.4079,-6.9183,-11.2756
5/24/2018 8:00,-6.5715,-10.6723,-6.4733,88.8889,77.207,279.0855,286.1244,1.2003,-8.6967,-11.2739
5/24/2018 9:00,-6.0675,-10.6704,-6.2818,123.1625,106.8752,283.7959,288.3713,-2.0435,-11.4077,-11.2674
5/24/2018 10:00,-5.8224,-10.6687,-6.5772,175.833,147.8727,283.4429,289.3908,-7.1363,-13.6426,-11.2637
5/24/2018 11:00,-5.0294,-10.6562,-6.7362,286.2292,235.3582,284.1774,292.7649,-16.8048,-20.7594,-11.2702
5/24/2018 12:00,-4.7348,-10.6509,-6.9363,348.3955,292.0077,284.682,294.0262,-21.4684,-23.8109,-11.2736
5/24/2018 13:00,-4.0378,-10.6497,-6.7052,406.2913,345.957,286.5205,297.061,-22.6966,-24.0118,-11.2791
5/24/2018 14:00,-2.3186,-10.638,-6.517,449.9919,375.5484,291.7125,304.6615,-9.5462,-9.4014,-11.2749
5/24/2018 15:00,-2.7001,-10.6356,-6.5942,472.2527,381.7022,288.0233,302.8882,-24.2153,-24.4468,-11.2728
5/24/2018 16:00,-2.5107,-10.6304,-6.4863,487.8871,395.1296,288.85,303.7324,-37.4401,-38.2811,-11.2712
5/24/2018 17:00,-4.0556,-10.6268,-7.174,453.2781,374.6958,287.9839,297.0259,-34.765,-34.563,-11.2697
5/24/2018 18:00,-4.0836,-10.6179,-7.0773,392.5918,317.9485,286.447,296.8611,-25.9194,-25.9599,-11.2657
5/24/2018 19:00,-3.4233,-10.6161,-6.7117,386.8393,310.0086,287.4965,299.7402,-13.2883,-13.637,-11.2696
5/24/2018 20:00,-3.9736,-10.6143,-6.5298,317.9145,257.5815,286.2378,297.338,-12.7762,-14.6817,-11.2723
5/24/2018 21:00,-4.8529,-10.6139,-6.8392,260.6784,213.1579,284.8592,293.5319,-17.789,-19.9567,-11.277
5/24/2018 22:00,-5.1559,-10.6086,-7.0603,187.8606,154.331,283.7508,292.2136,-10.5631,-11.8873,-11.2793
5/24/2018 23:00,-5.925,-10.6057,-7.3167,140.9762,116.1564,281.8186,288.91,-6.077,-7.4418,-11.2806
5/25/2018 0:00,-6.6183,-10.6009,-7.4651,93.3677,77.1483,279.4828,285.941,-2.4495,-3.8651,-11.2804
5/25/2018 1:00,-7.0304,-10.59,-7.3588,70.9742,58.8109,275.3584,284.1043,-0.2322,-1.9705,-11.279
5/25/2018 2:00,-7.6172,-10.5842,-7.4502,43.0173,35.7457,274.6186,281.6582,0,0,-11.2783
5/25/2018 3:00,-8.2026,-10.5831,-7.8662,30.702,25.5837,277.0929,279.3281,0.8855,-1.461,-11.2774
5/25/2018 4:00,-8.8408,-10.579,-8.0978,22.8536,19.1005,276.4619,276.7083,0.1732,-0.2227,-11.2783
5/25/2018 5:00,-9.0507,-10.5718,-8.3001,28.1562,23.5983,277.2342,275.879,0.2387,-0.1987,-11.2807
5/25/2018 6:00,-9.0115,-10.5643,-8.2827,37.8789,31.8347,278.4141,276.0732,0.4735,-0.3651,-11.2801
5/25/2018 7:00,-9.0074,-10.5628,-8.1189,57.2444,48.2478,281.8241,276.192,0,0,-11.2796
5/25/2018 8:00,-8.8855,-10.5594,-8.5151,78.3686,66.2379,284.1861,276.7588,0,0,-11.2777
5/25/2018 9:00,-8.1333,-10.554,-8.1131,120.8805,102.4533,284.9166,279.8477,0.1249,-4.8488,-11.2776
5/25/2018 10:00,-7.4497,-10.5406,-7.7417,190.9357,161.5566,287.4862,282.7343,-1.7398,-7.8557,-11.2772
5/25/2018 11:00,-6.24,-10.5399,-7.1742,298.3745,239.3304,293.5442,287.9482,-6.4532,-12.3498,-11.2755
5/25/2018 12:00,-5.5862,-10.5264,-6.8504,334.7857,271.8836,287.4991,290.5074,-9.5583,-16.7125,-11.2684
5/25/2018 13:00,-4.1992,-10.5268,-6.4269,478.634,367.9429,264.1531,295.6966,-14.7048,-22.7886,-11.2658
5/25/2018 14:00,-2.1699,-10.5125,-5.4625,538.3526,414.9776,268.8057,304.6396,0,0,-11.2672
5/25/2018 15:00,-1.5074,-10.5069,-4.9513,579.394,460.3265,263.301,307.6077,-6.1758,-9.8184,-11.2698
5/25/2018 16:00,-0.8728,-10.495,-4.3026,625.4052,492.5294,250.4539,310.7918,-10.4417,-21.3144,-11.271
5/25/2018 17:00,-1.5126,-10.4922,-4.3226,558.8004,450.9092,251.2373,308.0212,-9.3399,-19.9696,-11.2673
5/25/2018 18:00,-2.7832,-10.4932,-4.701,477.8268,404.2375,270.8098,302.0077,-16.2469,-31.4444,-11.2699
5/25/2018 19:00,-2.7645,-10.4892,-4.4808,464.5729,393.9186,265.7106,301.9441,-15.4795,-36.6588,-11.2688
5/25/2018 20:00,-3.2315,-10.4864,-4.3636,410.2598,367.2174,229.7739,298.8368,-10.3027,-31.3224,-11.2706
5/25/2018 21:00,-4.9835,-10.4859,-5.2313,325.1422,308.3737,210.0947,290.7514,0.3605,-5.398,-11.2749
5/25/2018 22:00,-5.8477,-10.4771,-5.0393,244.868,229.9083,209.4773,287.1259,2.5719,-6.8402,-11.2787
5/25/2018 23:00,-7.3247,-10.4854,-6.6213,243.0557,221.6268,203.7619,280.7438,4.3419,-8.8683,-11.2743
5/26/2018 0:00,-8.211,-10.4776,-5.8105,134.0189,119.0759,201.9453,277.0458,24.4238,-12.6332,-11.2682
5/26/2018 1:00,-7.3076,-10.4778,-5.3827,128.9574,111.5802,202.1961,280.7681,33.1399,-35.7295,-11.267
5/26/2018 2:00,-7.6521,-10.4689,-5.8773,79.5764,66.8948,204.0028,279.4074,40.406,-41.1679,-11.2741
5/26/2018 3:00,-8.9688,-10.46,-6.9635,75.4757,61.5603,193.3403,273.6957,52.5198,-36.1652,-11.2689
5/26/2018 4:00,-9.0993,-10.456,-6.8046,70.2643,55.3738,189.2119,273.0417,64.123,-38.2996,-11.2714
5/26/2018 5:00,-9.6712,-10.4542,-7.5716,78.5066,60.0467,186.8864,270.6636,54.8474,-30.486,-11.2751
5/26/2018 6:00,-10.1684,-10.4458,-8.3603,97.1778,71.8514,185.2056,268.6176,52.6246,-33.1065,-11.2718
5/26/2018 7:00,-10.1017,-10.4378,-8.3363,151.6451,108.3707,184.4729,268.862,54.3308,-37.7289,-11.2649
5/26/2018 8:00,-9.5614,-10.4324,-7.8473,218.989,151.1914,186.4972,271.0977,48.2122,-35.4834,-11.2602
5/26/2018 9:00,-8.511,-10.4249,-6.9773,298.6612,198.8934,188.1898,275.402,41.9734,-41.6767,-11.262
5/26/2018 10:00,-7.5599,-10.416,-6.1251,393.0724,253.8968,190.5108,279.3707,35.4826,-48.6925,-11.2642
5/26/2018 11:00,-6.3556,-10.4082,-5.3422,494.1435,315.0186,193.4465,284.4607,18.4123,-43.7466,-11.2647
5/26/2018 12:00,-5.532,-10.3952,-4.3578,498.4377,323.0573,196.7958,288.0165,19.8324,-53.5697,-11.2652
5/26/2018 13:00,-4.7471,-10.393,-3.922,518.9828,348.0092,207.9248,291.6911,11.854,-47.8488,-11.2643
5/26/2018 14:00,-1.8369,-10.3801,-2.2444,646.6538,446.8627,223.8634,304.7693,-4.6184,-53.102,-11.2663
5/26/2018 15:00,-0.0558,-10.3673,-1.01,668.0821,479.5305,240.6992,315.1444,-9.8931,-61.1995,-11.2668
5/26/2018 16:00,0,-10.3611,-0.7309,662.8662,480.1359,241.7454,320.7143,-4.1966,-35.6309,-11.2621
5/26/2018 17:00,0,-10.3551,-1.9241,651.1704,487.9125,247.6334,316.2003,-16.3289,-54.5383,-11.2659
5/26/2018 18:00,0,-10.3517,-2.5154,603.4453,463.8073,246.5853,317.5784,-10.7668,-25.5322,-11.2654
5/26/2018 19:00,0,-10.3446,-2.6859,500.564,404.8028,271.2698,319.3312,-11.6224,-23.3009,-11.2611
5/26/2018 20:00,-0.6305,-10.3392,-2.8744,387.212,323.3892,267.4035,311.8424,-16.3609,-35.7278,-11.2561
5/26/2018 21:00,-1.3678,-10.3397,-2.9978,355.9997,305.1087,252.4318,307.6576,-15.2155,-43.1985,-11.2564
5/26/2018 22:00,-2.8241,-10.3378,-3.5142,223.4564,193.3537,260.7512,301.5256,-5.8757,-27.332,-11.2716
5/26/2018 23:00,-3.4114,-10.3366,-3.9685,193.1187,167.4978,263.6415,299.0706,-4.2105,-23.7528,-11.2716
5/27/2018 0:00,-4.7606,-10.3365,-4.5762,107.6822,93.645,265.0439,293.331,1.3814,-14.9979,-11.2649
5/27/2018 1:00,-5.8181,-10.3329,-5.644,99.392,86.6555,252.1028,288.47,-0.0053,-5.2694,-11.2644
5/27/2018 2:00,-6.7289,-10.3288,-6.0186,65.7624,57.4666,252.8325,284.6832,3.7686,-5.9912,-11.2741
5/27/2018 3:00,-7.6083,-10.3266,-6.979,39.1946,34.3401,269.6675,281.5457,0.3023,-0.3579,-11.2746
5/27/2018 4:00,-8.738,-10.3244,-7.197,29.3253,25.758,278.5823,277.1919,1.093,-0.0573,-11.269
5/27/2018 5:00,-9.1799,-10.3155,-7.3033,44.5777,39.2523,281.1707,275.4858,2.7536,-0.3666,-11.2632
5/27/2018 6:00,-8.4582,-10.3066,-8.0352,46.448,41.0047,280.4981,278.386,0.8101,-1.6834,-11.2774
5/27/2018 7:00,-7.8842,-10.303,-7.7833,78.1439,69.1589,284.953,280.8697,0,0,-11.2715
5/27/2018 8:00,-7.2471,-10.3015,-7.349,127.6143,113.1986,289.2557,283.6238,-0.4127,-6.021,-11.2798
5/27/2018 9:00,-7.3797,-10.2866,-7.3859,172.3408,153.249,287.6923,283.0288,0.129,-8.7761,-11.2754
5/27/2018 10:00,-6.8982,-10.2857,-7.4094,240.8558,212.8152,276.0881,284.6756,-5.4725,-16.0966,-11.2786
5/27/2018 11:00,-6.3976,-10.2786,-7.9782,303.879,270.5159,278.8953,286.8493,-13.97,-16.295,-11.2756
5/27/2018 12:00,-5.7504,-10.2666,-7.8952,374.0893,333.4634,286.6603,289.7928,-14.6775,-15.4634,-11.2731
5/27/2018 13:00,-5.079,-10.263,-7.4864,390.8331,349.321,319.5074,293.6102,0,0,-11.2767
5/27/2018 14:00,-4.4342,-10.253,-6.7943,502.8446,449.2499,329.9869,296.6686,0,0,-11.2795
5/27/2018 15:00,-4.36,-10.2514,-7.0997,481.5902,437.2785,323.202,296.7798,-22.5349,-28.5251,-11.2826
5/27/2018 16:00,-5.1942,-10.2425,-6.6522,473.1276,430.0417,316.5342,293.032,-11.9536,-23.4297,-11.2815
5/27/2018 17:00,-4.9559,-10.2319,-7.1263,533.2611,480.0751,313.4047,293.9485,-21.627,-30.1386,-11.2779
5/27/2018 18:00,-5.7552,-10.2319,-7.8713,443.6448,394.8374,310.102,290.4876,-20.2372,-22.7112,-11.277
5/27/2018 19:00,-7.0344,-10.2299,-8.2226,430.4537,382.5217,299.5756,284.8163,-12.3443,-17.4103,-11.2742
5/27/2018 20:00,-7.0755,-10.2291,-8.0456,380.585,340.7048,297.2778,284.5754,-10.0096,-19.2961,-11.2751
5/27/2018 21:00,-7.8122,-10.2248,-8.0625,278.5293,250.7098,288.7424,281.2815,-2.4954,-17.9469,-11.2774
5/27/2018 22:00,-8.0635,-10.2236,-8.0621,234.7286,212.3494,283.8308,280.1001,0.4005,-18.3617,-11.2787
5/27/2018 23:00,-8.2394,-10.2198,-8.1675,175.6319,158.6341,282.2725,279.3335,0.6783,-11.1679,-11.282
5/28/2018 0:00,-9.5467,-10.2169,-8.6345,130.9024,118.0454,278.9711,273.9376,0.8026,-2.1873,-11.2854
5/28/2018 1:00,-9.9599,-10.2144,-9.1549,82.2629,74.0651,278.7358,272.259,0,0,-11.2883
5/28/2018 2:00,-9.7997,-10.2143,-9.2821,54.9774,49.4159,279.1496,272.9191,0.6909,-0.2521,-11.2874
5/28/2018 3:00,-10.2634,-10.2076,-9.5873,40.6853,36.5096,274.4358,270.9155,1.0114,-0.6675,-11.2863
5/28/2018 4:00,-11.0463,-10.2032,-10.1718,33.8433,30.3204,271.9308,267.7237,1.5538,-0.5882,-11.2767
5/28/2018 5:00,-10.7828,-10.2013,-10.0102,30.4362,27.2242,271.1758,268.7466,4.6714,-3.1736,-11.2804
5/28/2018 6:00,-10.7244,-10.1942,-9.6687,36.5112,32.5989,272.3408,269.0138,4.1883,-2.1994,-11.2827
5/28/2018 7:00,-10.2815,-10.1942,-9.1133,68.5509,61.1084,276.4298,270.9024,1.8741,-1.3142,-11.2847
5/28/2018 8:00,-9.8177,-10.1872,-9.108,99.6471,88.6831,279.398,272.8496,2.4097,-3.6512,-11.2869
5/28/2018 9:00,-9.1208,-10.176,-8.4985,158.852,140.8426,287.2501,275.8967,0,0,-11.2871
5/28/2018 10:00,-8.0663,-10.1759,-8.4584,244.905,209.393,296.6122,280.4731,-1.234,-3.238,-11.283
5/28/2018 11:00,-6.9931,-10.1685,-8.176,346.8477,289.2052,297.3692,284.9278,-6.872,-12.8376,-11.2821
5/28/2018 12:00,-5.9868,-10.1611,-6.8237,507.7661,397.1167,302.0034,289.2644,-0.7626,-7.7828,-11.2778
5/28/2018 13:00,-5.6153,-10.1483,-7.3199,573.0281,428.8175,240.5358,288.9829,-9.4403,-16.5581,-11.2751
5/28/2018 14:00,-5.2166,-10.1468,-7.5054,673.7428,489.1241,203.7358,289.5646,-0.9607,-2.4042,-11.2762
5/28/2018 15:00,-3.9226,-10.1436,-6.6488,703.9967,521.0029,205.1061,295.1138,-4.4136,-5.3949,-11.271
5/28/2018 16:00,-3.5946,-10.1368,-6.9336,711.2178,543.0926,202.2121,296.4335,-16.8743,-21.6251,-11.2686
5/28/2018 17:00,-3.1546,-10.1325,-6.5609,681.3695,542.7141,206.6809,298.4714,-3.3256,-5.0707,-11.2636
5/28/2018 18:00,-3.9535,-10.1299,-6.6844,621.5258,520.76,218.3092,295.3758,-22.2437,-32.7402,-11.2678
5/28/2018 19:00,-4.7674,-10.1267,-6.6209,559.487,486.3942,219.7826,291.9518,-15.5546,-27.0285,-11.2715
5/28/2018 20:00,-5.2174,-10.1239,-7.333,447.1042,400.0906,229.2161,290.3459,-17.4294,-21.2027,-11.2713
5/28/2018 21:00,-6.184,-10.1238,-7.601,349.3063,324.0201,223.8299,286.1212,-6.5232,-6.6684,-11.2731
5/28/2018 22:00,-7.8275,-10.1238,-8.5287,248.583,230.0253,237.409,279.6812,-2.0696,-4.4033,-11.2766
5/28/2018 23:00,-9.0409,-10.1196,-8.0699,216.3994,196.4395,221.0117,274.2354,10.0655,-12.322,-11.2766
5/29/2018 0:00,-10.5042,-10.1157,-8.5493,193.546,172.3586,208.6419,267.984,19.853,-11.4978,-11.2705
5/29/2018 1:00,-11.5744,-10.1132,-7.7499,143.9453,125.6445,205.2819,263.6447,34.4385,-5.6702,-11.2708
5/29/2018 2:00,-10.9476,-10.1082,-8.1727,96.3857,82.5471,219.6736,266.549,31.2371,-8.491,-11.2724
5/29/2018 3:00,-7.6623,-10.1076,-5.0861,68.0062,56.9595,235.8684,280.3337,41.9527,-28.33,-11.2747
5/29/2018 4:00,-6.2873,-10.0997,-4.4486,50.3061,41.2947,246.1777,286.3229,59.2848,-63.6654,-11.2795
5/29/2018 5:00,-6.2872,-10.096,-4.5493,46.3201,37.2019,251.9341,286.4956,54.7495,-58.7476,-11.2785
5/29/2018 6:00,-6.1401,-10.0962,-4.556,62.5189,49.0573,259.5535,287.3397,52.8185,-63.9812,-11.2765
5/29/2018 7:00,-6.426,-10.0944,-5.1663,110.6599,84.8574,254.5657,285.9946,50.2294,-74.3489,-11.2768
5/29/2018 8:00,-6.4172,-10.089,-5.3374,174.3063,130.7026,245.043,285.7457,44.8768,-81.2554,-11.2751
5/29/2018 9:00,-6.6774,-10.082,-5.6476,240.072,176.139,218.5814,283.8676,43.58,-80.4493,-11.2724
5/29/2018 10:00,-6.3698,-10.0802,-5.6366,410.06,276.648,206.6055,284.7905,30.0165,-87.9871,-11.2767
5/29/2018 11:00,-5.9251,-10.0732,-5.3011,517.8732,342.7002,200.3989,286.4675,24.113,-91.883,-11.2771
5/29/2018 12:00,-5.5364,-10.0643,-4.9766,534.9183,376.5731,210.1951,288.3977,20.5202,-95.2428,-11.2719
5/29/2018 13:00,-4.4482,-10.0591,-4.1881,598.4241,412.3123,209.6203,292.9962,9.0601,-107.1842,-11.2693
5/29/2018 14:00,-4.2778,-10.056,-3.7168,521.5939,378.8665,217.2178,293.9529,18.353,-106.2418,-11.2689
5/29/2018 15:00,-3.0899,-10.0502,-3.1277,570.9548,422.4129,219.7278,299.1624,-0.5734,-126.9457,-11.2659
5/29/2018 16:00,-2.46,-10.0403,-2.5103,588.8807,450.4993,231.5377,302.239,-0.5506,-132.4229,-11.2732
5/29/2018 17:00,-1.866,-10.0407,-1.8058,588.6042,471.4933,253.4389,305.4921,2.2082,-125.7581,-11.2771
5/29/2018 18:00,-1.2281,-10.0389,-1.3107,610.2539,487.6067,230.9153,307.6317,-1.6734,-134.8854,-11.2758
5/29/2018 19:00,-0.8309,-10.023,-0.8121,570.575,472.7777,229.4246,309.3426,0.9795,-127.8486,-11.2721
5/29/2018 20:00,-1.548,-10.0177,-0.7423,476.1917,414.1038,221.214,305.9345,18.0765,-106.1768,-11.2689
5/29/2018 21:00,-1.4633,-10.0177,-0.8364,374.7074,336.8935,241.0728,306.9001,12.587,-92.6509,-11.2655
5/29/2018 22:00,-3.1052,-10.0195,-1.8746,254.5091,223.7783,232.369,299.4628,16.234,-44.8469,-11.2728
5/29/2018 23:00,-3.8353,-10.0177,-2.1502,211.8541,185.0711,237.407,296.4616,18.1801,-30.4202,-11.2708
5/30/2018 0:00,-4.5111,-10.0177,-2.2276,136.8348,118.6323,241.2172,293.675,42.4679,-44.4873,-11.2728
5/30/2018 1:00,-4.4576,-10.0177,-2.3221,116.6167,100.4171,251.2688,294.2096,35.2883,-42.5536,-11.2762
5/30/2018 2:00,-5.178,-10.0172,-2.6397,65.1925,55.6977,250.9896,291.1341,49.0513,-48.3753,-11.2685
5/30/2018 3:00,-4.8694,-10.0125,-2.4237,43.7565,37.1338,270.6366,293.032,47.7609,-49.545,-11.2644
5/30/2018 4:00,-4.7507,-10.0054,-2.2006,27.3296,23.0041,273.5144,293.6229,38.7384,-36.6361,-11.2647
5/30/2018 5:00,-4.2753,-10.0022,-2.0192,54.1644,45.2486,272.977,295.636,47.0296,-50.7776,-11.268
5/30/2018 6:00,-3.6179,-9.9957,-1.7225,66.2498,54.9389,277.9523,298.6054,45.4579,-55.8713,-11.2673
5/30/2018 7:00,-3.3728,-9.9965,-1.6458,81.6345,67.1977,283.1775,299.819,38.1128,-53.876,-11.2676
5/30/2018 8:00,-3.4547,-9.9913,-1.6108,122.7098,100.1836,259.1668,298.7476,44.295,-57.5783,-11.2667
5/30/2018 9:00,-2.3915,-9.9842,-1.1958,243.5516,196.3388,276.9284,303.8962,30.9812,-76.9643,-11.2658
5/30/2018 10:00,-1.5115,-9.9753,-0.7807,304.4424,248.941,287.3273,308.0676,17.5182,-83.868,-11.2656
5/30/2018 11:00,-1.2201,-9.9718,-0.9685,318.426,267.3313,294.8966,309.5854,4.2603,-46.4866,-11.2733
5/30/2018 12:00,-0.1911,-9.9652,-0.9367,420.1444,329.3519,287.6262,314.9608,-5.0206,-40.1141,-11.2719
5/30/2018 13:00,-0.8358,-9.9607,-1.9038,413.0185,317.2769,267.706,310.653,-3.1872,-20.8553,-11.2717
5/30/2018 14:00,0,-9.9528,-0.9952,508.0739,409.5968,292.104,321.4377,0,0,-11.2733
5/30/2018 15:00,0,-9.943,-1.0883,553.3063,437.7192,296.4656,324.163,0,0,-11.271
5/30/2018 16:00,0,-9.9327,-1.1162,632.2532,487.3794,286.6438,321.6388,-7.2402,-36.6934,-11.2729
5/30/2018 17:00,-0.0172,-9.9307,-1.1236,564.8439,454.1186,278.6978,317.3861,-9.4742,-42.0121,-11.274
5/30/2018 18:00,-0.115,-9.9307,-0.9569,506.158,408.3625,268.7112,317.0539,-6.3697,-35.0834,-11.2726
5/30/2018 19:00,-0.1078,-9.9305,-0.999,323.8373,275.2413,295.8692,314.897,-6.3857,-35.1591,-11.2734
5/30/2018 20:00,-0.3639,-9.9278,-1.0829,321.3591,272.9392,295.6914,313.4373,-5.7063,-36.5921,-11.2749
5/30/2018 21:00,-0.2479,-9.9247,-1.2258,295.468,251.819,295.4892,314.01,-7.0246,-29.7656,-11.274
5/30/2018 22:00,0,-9.9176,-0.5015,256.28,220.0062,291.9514,316.3995,-0.4628,-5.5059,-11.2747
5/30/2018 23:00,-0.0472,-9.9124,-0.2438,170.4935,147.7989,292.8078,314.9342,-0.1426,-2.6032,-11.2752
5/31/2018 0:00,-0.875,-9.9071,-0.4249,121.7148,106.5884,275.5861,310.5346,0.7572,-2.7938,-11.2706
5/31/2018 1:00,-1.8434,-9.908,-0.582,108.6379,96.1521,262.9557,305.8764,5.0627,-9.7972,-11.2701
5/31/2018 2:00,-2.2534,-9.9031,-1.746,60.6462,54.1785,290.406,304.9014,0,0,-11.2648
5/31/2018 3:00,-2.5892,-9.9013,-2.0599,36.9928,33.3945,290.8367,303.4497,1.5796,-2.8257,-11.2675
5/31/2018 4:00,-3.4496,-9.8906,-2.2104,30.3497,27.6732,276.0169,299.2728,8.7101,-5.9633,-11.2721
5/31/2018 5:00,-2.9196,-9.8901,-1.3111,30.7565,28.3161,296.6278,302.1869,11.1103,-9.9882,-11.2798
5/31/2018 6:00,-2.2824,-9.8851,-0.91,36.9749,34.3873,301.1569,305.0974,8.2112,-8.025,-11.2751
5/31/2018 7:00,-2.3644,-9.882,-1.2514,53.9824,50.6756,303.7069,304.8151,1.9559,-1.7938,-11.2717
5/31/2018 8:00,-2.1138,-9.8678,-1.1399,70.7164,67.0226,312.7085,306.182,0,0,-11.2692
5/31/2018 9:00,-1.6159,-9.8608,-1.2546,135.7631,129.2578,312.6592,308.3669,1.5696,-6.9891,-11.2695
5/31/2018 10:00,-1.6959,-9.8503,-1.8049,197.9458,186.3555,307.7807,307.8687,-1.052,-20.9111,-11.2707
5/31/2018 11:00,-2.336,-9.8485,-2.6235,269.1058,251.8017,302.6796,304.9137,-4.2538,-31.192,-11.2745
5/31/2018 12:00,-3.234,-9.8397,-3.9747,321.251,300.142,297.3079,300.8438,-9.671,-29.5697,-11.2709
5/31/2018 13:00,-3.367,-9.8274,-4.2816,368.5104,343.4031,296.7146,300.2505,-10.2931,-25.1937,-11.2778
5/31/2018 14:00,-3.0641,-9.8274,-4.4415,438.5658,406.9228,297.9419,301.6009,-14.4659,-27.5955,-11.2721
5/31/2018 15:00,-2.7036,-9.8097,-3.8379,582.5615,528.7077,299.7535,303.219,-11.6702,-32.1758,-11.27
5/31/2018 16:00,-2.4564,-9.8062,-2.5775,587.2072,505.9387,268.154,303.3545,-1.6476,-60.5271,-11.2704
